APPLICATION.ID,DSA.ID,DEALER.ID,QUEUE.ID,CURRENT.STAGE,MARITAL.STATUS,GENDER,AGE,EDUCATION,RESIDENCE.TYPE,CITY,STATE,ZIP.CODE,EMPLOY.CONSTITUTION,PAN.STATUS,APPLICATION.SCORE,APPROVED.AMOUNT,APPLIED.AMOUNT,LOAN.TENOR,OWN.HOUSE.TYPE,PRIMARY.ASSET.CTG,PRIMARY.ASSET.MAKE,PRIMARY.ASSET.MODELNO,VOTER_ID,DRIVING_LICENSE,AADHAAR,PAN,BANK_PASSBOOK,APPLICATION.STATUS
25202000831,MV89179,25202,Straight  Through Process,DCLN,Married,Male,44,GRADUATE,OWNED-FLAT,TRICHY,TAMIL NADU,620001,SELF-EMPLOYED,Pan Not Submitted,65,32321,50000,10,Spouse Owned,SPLIT AC,BLUESTAR,2HW12OC1,F,F,T,F,F,Declined
26013000003,AR69369,26013,Under.Writer,PD_DE,Married,Male,32,UNDER GRADUATE,OWNED-FLAT,SURAT,GUJARAT,394107,SELF-EMPLOYED,EXIST,42,32321,24500,10,Self Owned,SPLIT AC,VIDEOCON,VSZ53.WV1,F,F,F,T,F,Declined
26401000144,KS67767,26401,Straight  Through Process,PD_DE,Married,Male,42,UNDER GRADUATE,PARENT OWNED-HOUSE,NADIAD,GUJARAT,387001,SELF-EMPLOYED,Pan Not Submitted,75,32321,13500,10,Parent Owned,REF - DC,SAMSUNG,RR19J2744SZ/NL,F,F,T,F,F,Declined
26037000400,NK74072,26037,Under.Writer,DCLN,Married,Male,27,UNDER GRADUATE,RENTED-CHAWL,HYDERABAD,TELANGANA,500076,SELF-EMPLOYED,EXIST,13,32321,40000,18,Self Owned,REFRIGERATORS,WHIRLPOOL,NEO FR 278 ROYPLUS 3S SAPPHIRE EXOT,F,F,T,T,F,Declined
26047000107,SS65983,26047,Straight  Through Process,APRV,Single,Male,24,OTHERS,RENTED-BUNGLOW,HYDERABAD,TELANGANA,500035,SELF-EMPLOYED,EXIST,75,32321,25000,12,Self Owned,PANEL - SMARTLED,LG,32LH576D,F,F,T,T,F,Approved
27676000081,VG55745,27676,Under.Writer,APRV,Married,Female,41,OTHERS,RENTED-PENTHOUSE,VEERAPPANCHATRAM,TAMIL NADU,638004,SELF-EMPLOYED,EXIST,71,32321,45000,12,Self Owned,AIR CONDITIONER,PANASONIC,CS/CU-YC18RKY3-1,F,F,T,T,F,Approved
27783000017,MB01997,27783,Straight  Through Process,PD_DE,Married,Female,35,UNDER GRADUATE,OWNED-FLAT,PUNE,MAHARASHTRA,411006,SALARIED,EXIST,73,32321,40000,10,Self Owned,PANEL - LED,PHILIPS,39PFL3850,T,F,T,T,F,Declined
25351001107,BA71401,25351,Under.Writer,DCLN,Married,Female,25,GRADUATE,RENTED-CHAWL,TIRUNELVELI,TAMIL NADU,627351,SALARIED,Pan Not Submitted,13,32321,20000,10,Self Owned,PANEL - LED,PANASONIC,TH-32C400D,F,F,T,F,F,Declined
27637000233,VB99263,27637,Under.Writer,INV_GNR,Married,Male,28,OTHERS,RENTED-ROWHOUSE,GUNTUR,ANDHRA PRADESH,522509,SELF-EMPLOYED,EXIST,60,25000,25000,12,Self Owned,TLWM,LG,T7208TDDLP,F,F,T,T,T,Approved
27849000046,SA37581,27849,Under.Writer,DCLN,Married,Male,46,OTHERS,RENTED-ROWHOUSE,DELHI,DELHI,110040,SELF-EMPLOYED,EXIST,58,32321,18800,12,Self Owned,REFRIGERATORS,GODREJ,RT EON 240 C 2.4 Silver Strokes,T,F,F,T,F,Declined
26384000358,VY92899,26384,Under.Writer,LOS_DISB,Married,Male,44,OTHERS,OWNED-CHAWL,PALDI.,GUJARAT,380007,SELF-EMPLOYED,Pan Not Submitted,13,15000,15000,10,Self Owned,REFRIGERATORS,HAIER,REFRIGERATORS VANILLA,F,F,T,F,F,Approved
27772000206,PV31200,27772,Straight  Through Process,DCLN,Single,Male,23,GRADUATE,RENTED-FLAT,TUTICORIN HO,TAMIL NADU,628001,SALARIED,Pan Not Submitted,53,32321,25000,10,Self Owned,PANEL - LED,PANASONIC,TH-32C200DX,F,F,T,F,F,Declined
28464000004,VS97437,28464,Straight  Through Process,PD_DE,Married,Male,31,POST-GRADUATE,RENTED-ROWHOUSE,ANAND,GUJARAT,388001,SALARIED,EXIST,13,32321,29000,18,Parent Owned,AIR CONDITIONER,LLOYD,LS19AA3 3 STAR 1.5 TON,F,F,F,T,F,Declined
26559000143,DT49269,26559,Straight  Through Process,PD_DE,Single,Male,23,GRADUATE,PARENT OWNED-HOUSE,VIJAYAWADA,ANDHRA PRADESH,521137,SALARIED,EXIST,28,32321,42000,10,Parent Owned,AIR CONDITIONER,SAMSUNG,AR12JC3HATPNNA,T,F,T,T,F,Declined
27180000122,AM19365,27180,Straight  Through Process,PD_DE,Married,Male,29,GRADUATE,OWNED-ROWHOUSE,TIRUPATHI,ANDHRA PRADESH,517506,SELF-EMPLOYED,EXIST,100,30000,30000,12,Self Owned,REF-FF HOME,SAMSUNG,RT34K3923BS/HL,F,F,T,T,F,Approved
25059000102,SM99469,25059,Under.Writer,INV_GNR,Married,Female,51,POST-GRADUATE,OWNED-PENTHOUSE,COIMBATORE,TAMIL NADU,641035,SALARIED,EXIST,112,48000,48000,12,Self Owned,AIR CONDITIONER,SAMSUNG,ASV185PBB,F,F,T,T,F,Approved
25057000433,VM83972,25057,Straight  Through Process,DCLN,Single,Male,47,OTHERS,OWNED-PENTHOUSE,SALEM,TAMIL NADU,636005,SELF-EMPLOYED,Pan Not Submitted,13,32321,50000,12,Parent Owned,PANEL - LED,SONY,KLV-40W562D,F,F,T,F,F,Declined
26241000050,AS43618,26241,Straight  Through Process,DCLN,Married,Male,35,GRADUATE,PARENT OWNED-HOUSE,SILIGURI,WEST BENGAL,734006,SELF-EMPLOYED,EXIST,28,32321,49000,18,Parent Owned,PANEL - LED,LG,43LH516A,F,F,T,T,F,Declined
25400000330,ER31172,25400,Straight  Through Process,DCLN,Married,Male,32,GRADUATE,PARENT OWNED-HOUSE,CHENNAI,TAMIL NADU,600016,SALARIED,EXIST,57,32321,25000,10,Self Owned,WASHING MACHINE,WHIRLPOOL,SW ULTRA PEARL WINE 6.2KG,F,F,F,T,F,Declined
27983000011,UD34612,27983,Straight  Through Process,PD_DE,Married,Male,64,GRADUATE,OWNED-PENTHOUSE,MEMARI,WEST BENGAL,713146,SELF-EMPLOYED,EXIST,44,32321,15500,12,Self Owned,REFRIGERATORS,WHIRLPOOL,200 IM POWERCOOL ROY 4S WINE IMPERI,F,F,F,T,F,Declined
26398000169,AK54174,26398,Straight  Through Process,PD_DE,Married,Female,42,GRADUATE,OWNED-FLAT,SINGANPORE,GUJARAT,395004,SALARIED,EXIST,3,32321,16500,10,Self Owned,REFRIGERATORS,WHIRLPOOL,230 IMFRESH PRM 5S SAPPHIRE EXOTICA,F,F,T,T,F,Declined
28226000035,PK14491,28226,Straight  Through Process,INV_GNR,Married,Female,39,GRADUATE,PARENT OWNED-HOUSE,DELHI,DELHI,110032,SELF-EMPLOYED,EXIST,13,40000,40000,18,Parent Owned,AIR CONDITIONER,LLOYD,LW12A2N 2 STAR 1.0 TON,F,F,T,T,F,Approved
26044000214,PM13011,26044,Straight  Through Process,PD_DE,Single,Male,25,GRADUATE,OWNED-ROWHOUSE,HYDERABAD,TELANGANA,500010,SALARIED,EXIST,-2,32321,27000,18,Parent Owned,REF - DC,SAMSUNG,RR2015SSBRX/TL,F,F,T,T,F,Declined
28345000016,AB78100,28345,Straight  Through Process,DCLN,Married,Male,37,GRADUATE,RENTED-FLAT,MADURAI,TAMIL NADU,625016,SELF-EMPLOYED,Pan Not Submitted,73,32321,50000,18,Self Owned,PANEL - LED,HAIER,LE42U6500A,T,F,T,F,F,Declined
25219000334,SK98415,25219,Straight  Through Process,PD_DE,Married,Female,51,OTHERS,OWNED-PENTHOUSE,SALEM,TAMIL NADU,636002,SELF-EMPLOYED,EXIST,92,32321,35000,12,Self Owned,AIR CONDITIONER,LG,BS-18APZE,F,F,T,T,F,Declined
25205000059,BJ63577,25205,Straight  Through Process,APRV,Married,Male,29,GRADUATE,RENTED-FLAT,TRICHY,TAMIL NADU,620021,SALARIED,Pan Not Submitted,89,32321,26000,10,Self Owned,PANEL - LED,MITASHI,MiDE032v24 i,F,F,T,F,F,Approved
26027000458,SC81994,26027,Straight  Through Process,PD_DE,Single,Male,26,GRADUATE,RENTED-ROWHOUSE,HYDERABAD,TELANGANA,500061,SELF-EMPLOYED,EXIST,22,32321,50000,12,Self Owned,PANEL - LED,SAMSUNG,UA43K5300ARMXL,F,F,T,T,F,Declined
26019000530,SP87105,26019,Straight  Through Process,APRV,Married,Male,46,UNDER GRADUATE,RENTED-BUNGLOW,HYDERABAD,TELANGANA,500002,SELF-EMPLOYED,EXIST,12,32321,20000,12,Self Owned,PANEL - HD,VIDEOCON,VMP32HH23F,F,F,T,T,F,Approved
26560000732,SB77779,26560,Straight  Through Process,INV_GNR,Single,Male,30,GRADUATE,PARENT OWNED-FLAT,VIJAYAWADA,ANDHRA PRADESH,520003,SELF-EMPLOYED,EXIST,13,50000,50000,10,Parent Owned,PANEL - LED,SAMSUNG,UA40H4250ARLXL,F,F,T,T,F,Approved
26035000193,MP75543,26035,Straight  Through Process,DCLN,Married,Male,41,DOCTORATE,OWNED-BUNGLOW,HYDERABAD,TELANGANA,500088,SALARIED,EXIST,87,32321,38000,14,Self Owned,FLWM,LG,FH0B8QDL22,F,F,T,T,F,Declined
25399000675,VB95365,25399,Straight  Through Process,APRV,Married,Female,52,GRADUATE,OWNED-ROWHOUSE,CHENNAI,TAMIL NADU,600033,SELF-EMPLOYED,Pan Not Submitted,115,32321,70000,12,Self Owned,AIR CONDITIONER,HITACHI,RAU021AWXA,F,F,T,F,F,Approved
25543000482,VA49838,25543,Straight  Through Process,PD_DE,Married,Female,34,UNDER GRADUATE,RENTED-PENTHOUSE,COIMBATORE,TAMIL NADU,641030,SALARIED,EXIST,45,32321,100000,12,Self Owned,PANEL - LED,SONY,KLV-43W752D,F,F,T,T,F,Declined
27381000006,AP62524,27381,Straight  Through Process,PD_DE,Married,Male,35,POST-GRADUATE,OWNED-BUNGLOW,VADODARA,GUJARAT,390009,SALARIED,Pan Not Submitted,13,37500,37500,12,Self Owned,SPLIT AC,MITSUBISHI,SRK13CRS-S6,F,F,T,F,F,Approved
26560000733,JK74666,26560,Straight  Through Process,PD_DE,Married,Male,25,GRADUATE,RENTED-FLAT,VIJAYAWADA HO,ANDHRA PRADESH,520001,SELF-EMPLOYED,EXIST,28,32321,25000,10,Self Owned,PANEL - LED,LG,32LN4900,F,F,T,T,F,Declined
27784000004,AS16276,27784,Straight  Through Process,PD_DE,Married,Male,43,UNDER GRADUATE,PARENT OWNED-HOUSE,PUNE,MAHARASHTRA,411042,SALARIED,EXIST,64,32321,20000,18,Parent Owned,PANEL - HD,SANSUI,SJX32HB02CF,F,F,T,T,F,Declined
26561000276,VM30670,26561,Under.Writer,PD_DE,Married,Female,35,GRADUATE,RENTED-ROWHOUSE,VIJAYAWADA,ANDHRA PRADESH,520010,SELF-EMPLOYED,EXIST,13,32321,38000,12,Self Owned,SPLIT AC,LG,LSA24VTDH,F,F,T,T,F,Declined
25203000633,KM06608,25203,Under.Writer,APRV,Married,Female,25,GRADUATE,OWNED-BUNGLOW,TRICHY,TAMIL NADU,620010,SALARIED,EXIST,13,32321,35000,10,Spouse Owned,REF-FF,LG,GL-U372HPBL,F,F,F,T,F,Approved
27912000044,KL37639,27912,Straight  Through Process,LOS_DISB,Single,Male,32,OTHERS,OWNED-FLAT,RAJKOT,GUJARAT,360001,SELF-EMPLOYED,EXIST,43,12000,12000,12,Self Owned,WM-FATL,VIDEOCON,VT62G14,F,F,T,T,F,Approved
26655000103,YP85601,26655,Straight  Through Process,INV_GNR,Married,Male,29,GRADUATE,OWNED-CHAWL,AHMEDABAD,GUJARAT,380004,SALARIED,EXIST,117,25000,25000,12,Self Owned,PANEL - LED,LG,24LB452A,F,F,T,T,F,Approved
26057000311,MP51629,26057,Straight  Through Process,LOS_DISB,Married,Male,30,GRADUATE,PARENT OWNED-HOUSE,VADODARA,GUJARAT,390019,SALARIED,EXIST,132,50000,50000,10,Parent Owned,AIR CONDITIONER,DAIKIN,FTKH50RRV16/RKH50RRV16,F,F,F,T,F,Approved
27983000010,UD34612,27983,Straight  Through Process,PD_DE,Single,Male,20,GRADUATE,OWNED-PENTHOUSE,MEMARI,WEST BENGAL,713146,SELF-EMPLOYED,Pan Not Submitted,13,32321,15500,12,Self Owned,REFRIGERATORS,WHIRLPOOL,200 IM POWERCOOL ROY 4S WINE IMPERI,F,F,T,F,F,Declined
25557000687,LP14614,25557,Straight  Through Process,APRV,Married,Male,30,UNDER GRADUATE,PARENT OWNED-HOUSE,BHOPAL,MADHYA PRADESH,462001,SELF-EMPLOYED,Pan Not Submitted,13,32321,28000,12,Parent Owned,REF-FF,LG,GL-B285BGSN,F,F,T,F,F,Approved
27050000038,RC11848,27050,Straight  Through Process,PD_DE,Married,Male,30,GRADUATE,OWNED-BUNGLOW,JAMNAGAR,GUJARAT,361001,SELF-EMPLOYED,Pan Not Submitted,49,30000,30000,8,Self Owned,WASHING MACHINE,IFB,EVA AQUA VX LDT,F,F,T,F,F,Approved
25157000697,SK44941,25157,Under.Writer,DCLN,Married,Male,36,UNDER GRADUATE,OWNED-FLAT,MADURAI,TAMIL NADU,625009,SALARIED,Pan Not Submitted,60,32321,15000,10,Parent Owned,WASHING MACHINE,WHIRLPOOL,SW ULTRA PEARL WINE 6.2KG,F,F,T,F,F,Declined
26085000694,SS80443,26085,Straight  Through Process,PD_DE,Married,Female,48,GRADUATE,OWNED-FLAT,KATTATHURAI,TAMIL NADU,629158,SELF-EMPLOYED,Pan Not Submitted,75,35000,35000,10,Spouse Owned,REF-FF HOME,SAMSUNG,RT34K3923BS/HL,F,F,T,F,F,Approved
26634000051,VR68741,26634,Under.Writer,PD_DE,Single,Male,27,UNDER GRADUATE,PARENT OWNED-HOUSE,GAJUWAKA,ANDHRA PRADESH,530044,SELF-EMPLOYED,Pan Not Submitted,13,32321,15500,10,Self Owned,REF - DC,LG,GL-D201APOX,F,T,T,F,F,Declined
28009000018,AP20162,28009,Straight  Through Process,PD_DE,Single,Male,35,UNDER GRADUATE,OWNED-BUNGLOW,GURGAON,HARYANA,122001,SELF-EMPLOYED,Pan Not Submitted,60,32321,50000,12,Self Owned,PANEL - UHDCURVE,SANSUI,SNC55CXOZS,F,F,T,F,F,Declined
27484000007,VS83999,27484,Straight  Through Process,PD_DE,Married,Male,28,UNDER GRADUATE,PARENT OWNED-HOUSE,KOLKATTA,WEST BENGAL,700023,SALARIED,EXIST,128,32321,33000,12,Self Owned,HI WALL INVERTER AC,BLUESTAR,CNHW18CAF,F,F,F,T,F,Declined
25397001090,VP12720,25397,Straight  Through Process,PD_DE,Married,Male,31,GRADUATE,RENTED-CHAWL,CHENNAI,TAMIL NADU,600087,SELF-EMPLOYED,EXIST,99,30000,30000,10,Self Owned,WASHING MACHINE,WHIRLPOOL,SW ULTRA PEARL WINE 6.2KG,F,F,F,T,F,Approved
26563000920,HN81280,26563,Straight  Through Process,DCLN,Single,Male,24,GRADUATE,RENTED-ROWHOUSE,VISAKHAPATNAM,ANDHRA PRADESH,530008,SALARIED,Pan Not Submitted,60,32321,18000,10,Self Owned,REF-FF,LG,GL-U372HPBL,F,F,T,F,F,Declined
25471000002,JK27910,25471,Straight  Through Process,PD_DE,Married,Male,33,GRADUATE,OWNED-PENTHOUSE,SALEM,TAMIL NADU,636016,SELF-EMPLOYED,Pan Not Submitted,13,50000,50000,12,Parent Owned,AIR CONDITIONER,DAIKIN,DTF35RRV161/RFD35RRV161,F,F,T,F,F,Approved
25883000033,DP54693,25883,Under.Writer,DCLN,Married,Male,43,GRADUATE,OWNED-ROWHOUSE,CHENNAI,TAMIL NADU,600085,SELF-EMPLOYED,EXIST,101,32321,34000,12,Self Owned,AIR CONDITIONER,SAMSUNG,AR12JC3HATPNNA,T,F,F,T,T,Declined
27199000070,RS24113,27199,Straight  Through Process,SRNV,Married,Male,33,UNDER GRADUATE,PARENT OWNED-HOUSE,MANDSAUR,MADHYA PRADESH,458001,SALARIED,Pan Not Submitted,13,16000,16000,12,Parent Owned,REF - DC,LG,GL-195RLGE4,F,F,T,F,F,Approved
27205000035,AT67438,27205,Straight  Through Process,LOS_DISB,Married,Male,34,OTHERS,PARENT OWNED-HOUSE,DEWAS,MADHYA PRADESH,455001,SALARIED,EXIST,13,17000,17000,12,Parent Owned,PANEL - LED,MICROMAX,PANEL - LED VANILLA,F,F,T,T,F,Approved
25376000021,MS21595,25376,Straight  Through Process,PD_DE,Married,Female,34,UNDER GRADUATE,RENTED-PENTHOUSE,CHENNAI,TAMIL NADU,600091,SELF-EMPLOYED,Pan Not Submitted,76,32321,33000,12,Self Owned,REF-FF,LG,GR-D34FBGHL,F,F,T,F,F,Declined
26021000529,PS48982,26021,Straight  Through Process,DCLN,Married,Male,40,UNDER GRADUATE,PARENT OWNED-HOUSE,HYDERABAD,TELANGANA,500035,SALARIED,EXIST,70,32321,55000,10,Parent Owned,PANEL - LED,SAMSUNG,UA40K5570AUMXL,F,F,T,T,F,Declined
26108000055,SS06950,26108,Straight  Through Process,INV_GNR,Married,Male,42,GRADUATE,RENTED-ROWHOUSE,SILIGURI,WEST BENGAL,734003,SELF-EMPLOYED,EXIST,92,20000,20000,12,Self Owned,WASHING MACHINE,GODREJ,ACE 8.0 TRB DRY FLORA PUR,F,F,F,T,F,Approved
28173000007,BD56100,28173,Straight  Through Process,APRV,Married,Male,55,UNDER GRADUATE,OWNED-FLAT,HIJALPUKURIA,WEST BENGAL,743271,SELF-EMPLOYED,EXIST,128,32321,20500,12,Self Owned,REF-FF HOME,SAMSUNG,RT28M3044UT/NL,F,F,F,T,F,Approved
27313000025,VK68681,27313,Straight  Through Process,DCLN,Married,Male,38,GRADUATE,OWNED-CHAWL,MUMBAI,MAHARASHTRA,400060,SALARIED,EXIST,80,32321,35000,12,Self Owned,AIR CONDITIONER,SAMSUNG,AR18MV3HNWKNNA,F,F,F,T,F,Declined
27526000010,SS24701,27526,Under.Writer,PD_DE,Single,Male,21,GRADUATE,RENTED-BUNGLOW,BANGALORE,KARNATAKA,560078,SALARIED,EXIST,13,32321,21000,12,Parent Owned,TELEVISION,PANASONIC,TH-32D200DX,F,F,T,T,F,Declined
27729000039,MT96383,27729,Straight  Through Process,PD_DE,Married,Male,44,POST-GRADUATE,RENTED-FLAT,HOSUR,TAMIL NADU,635109,SELF-EMPLOYED,EXIST,60,30000,30000,12,Self Owned,PANEL - LED,SONYNEW,KLV-32W512D IN5,F,F,T,T,T,Approved
27971000062,BM87570,27971,Straight  Through Process,PD_DE,Single,Female,24,GRADUATE,PARENT OWNED-HOUSE,ANAND,GUJARAT,388001,SALARIED,Pan Not Submitted,99,15000,15000,10,Parent Owned,REF - DC,SAMSUNG,RR19K272ZRJ/NL,F,T,F,F,F,Approved
26563000919,AN31832,26563,Straight  Through Process,SRNV,Married,Male,24,GRADUATE,RENTED-ROWHOUSE,VISAKHAPATNAM,ANDHRA PRADESH,530040,SELF-EMPLOYED,Pan Not Submitted,72,25000,25000,15,Self Owned,REF-FF HOME,SAMSUNG,RT34K3923BS/HL,T,F,T,F,F,Approved
25543000481,VA49838,25543,Straight  Through Process,DCLN,Single,Male,52,OTHERS,OWNED-PENTHOUSE,COIMBATORE,TAMIL NADU,641030,SELF-EMPLOYED,EXIST,73,32321,100000,10,Self Owned,PANEL - LED,SONY,KLV-43W752D,F,F,T,T,F,Declined
27283000022,SG93336,27283,Straight  Through Process,INV_GNR,Single,Female,29,GRADUATE,PARENT OWNED-HOUSE,SILIGURI,WEST BENGAL,734003,SELF-EMPLOYED,EXIST,13,50000,57000,18,Parent Owned,PANEL - LED,PANASONIC,PANEL - LED VANILLA,F,F,T,T,F,Approved
25144000637,GB88087,25144,Straight  Through Process,PD_DE,Married,Male,48,GRADUATE,OWNED-BUNGLOW,MADURAI,TAMIL NADU,625017,SELF-EMPLOYED,Pan Not Submitted,59,32321,20000,12,Self Owned,PANEL - LED,SAMSUNG,UA22F5100ARLXL,F,F,T,F,F,Declined
26966000110,AC57026,26966,Straight  Through Process,LOS_DISB,Married,Male,27,GRADUATE,PARENT OWNED-HOUSE,BALLAVPUR,WEST BENGAL,713323,SALARIED,EXIST,13,21000,21000,12,Self Owned,REFRIGERATORS,WHIRLPOOL,230 IMFRESH ROY 5S WINE REGALIA,T,F,F,T,F,Approved
28462000002,DK69431,28462,Straight  Through Process,INV_GNR,Married,Female,36,GRADUATE,OWNED-BUNGLOW,BENACHITI,WEST BENGAL,713213,SALARIED,EXIST,75,10000,10000,12,Self Owned,PANEL - LED,MICROMAX,PANEL - LED VANILLA,F,F,F,T,F,Approved
27865000090,GP93890,27865,Straight  Through Process,PD_DE,Single,Male,26,GRADUATE,RENTED-ROWHOUSE,GUNTUR,ANDHRA PRADESH,522001,SALARIED,Pan Not Submitted,34,32321,40000,12,Self Owned,PANEL - LED,SAMSUNG,UA40H4200ARLXL,F,T,T,F,F,Declined
25770000006,AJ63607,25770,Straight  Through Process,INV_GNR,Married,Male,35,OTHERS,OWNED-ROWHOUSE,UDHANA,GUJARAT,394220,SALARIED,EXIST,97,10600,10600,10,Parent Owned,WM-SA,VIDEOCON,VS75Z11,F,F,F,T,F,Approved
25539000216,VP44278,25539,Straight  Through Process,LOS_DISB,Married,Male,35,POST-GRADUATE,RENTED-CHAWL,CHENNAI,TAMIL NADU,600012,SALARIED,EXIST,59,22000,22000,10,Self Owned,PANEL - LED,LG,32LH564A,F,F,T,T,F,Approved
26612000178,SC81222,26612,Straight  Through Process,PD_DE,Single,Male,38,OTHERS,OWNED-CHAWL,DAKHIN DHADKA,WEST BENGAL,713302,SELF-EMPLOYED,EXIST,28,32321,40000,12,Self Owned,AIR CONDITIONER,BLUESTAR,AIR CONDITIONER VANILLA,F,F,F,T,F,Declined
28051000009,BB13143,28051,Straight  Through Process,PD_DE,Married,Male,24,UNDER GRADUATE,PARENT OWNED-HOUSE,BHAVNAGAR,GUJARAT,364001,SELF-EMPLOYED,EXIST,37,24500,24500,10,Parent Owned,REF - VZ FF,VIDEOCON,VZ263PEC,F,F,F,T,F,Approved
26478000029,DK70968,26478,Straight  Through Process,PD_DE,Single,Male,24,UNDER GRADUATE,PARENT OWNED-HOUSE,AHMEDABAD,GUJARAT,380016,SALARIED,Pan Not Submitted,13,20000,20000,10,Parent Owned,REF - DC,GODREJ,RD EdgePro 190CT 5.2 LUSH Win,F,F,T,F,F,Approved
28016000015,CB97877,28016,Under.Writer,DCLN,Married,Male,42,GRADUATE,PARENT OWNED-HOUSE,MYSORE,KARNATAKA,570011,SELF-EMPLOYED,Pan Not Submitted,13,32321,25000,12,Self Owned,WASHING MACHINE,IFB,TL-SDG 7.0KG AQUA,T,F,T,F,F,Declined
26452000214,PB23918,26452,Straight  Through Process,INV_GNR,Married,Male,30,GRADUATE,PARENT OWNED-HOUSE,VIJAYAWADA HO,ANDHRA PRADESH,520001,SALARIED,EXIST,13,25000,25000,12,Parent Owned,REFRIGERATORS,WHIRLPOOL,305 IMFRESH PRM 5S WINE REGALIA,T,F,T,T,F,Approved
25693000163,GC31659,25693,Straight  Through Process,INV_GNR,Married,Male,37,GRADUATE,OWNED-FLAT,KOLKATTA,WEST BENGAL,700084,SALARIED,EXIST,105,40000,40000,12,Spouse Owned,AIR CONDITIONER,PANASONIC,CS/CU-YS12RKY,F,F,F,T,F,Approved
27981000026,SS60083,27981,Under.Writer,PD_DE,Married,Male,23,OTHERS,OWNED-FLAT,DELHI,DELHI,110039,SALARIED,Pan Not Submitted,13,20000,20000,12,Parent Owned,WASHING MACHINE,GODREJ,WS EDGEPRO 800CS Lilac Sprinkle,T,F,T,F,F,Approved
27180000121,AM19365,27180,Under.Writer,DCLN,Married,Female,23,UNDER GRADUATE,OWNED-ROWHOUSE,TIRUPATHI,ANDHRA PRADESH,517506,SALARIED,Pan Not Submitted,13,32321,30000,12,Self Owned,REF-FF HOME,SAMSUNG,RT34K3923BS/HLt,F,F,T,F,F,Declined
25621000054,JP01846,25621,Under.Writer,PD_DE,Married,Male,36,GRADUATE,PARENT OWNED-HOUSE,AHMEDABAD,GUJARAT,380061,SELF-EMPLOYED,Pan Not Submitted,13,25000,25000,12,Parent Owned,REF - DC,SAMSUNG,RR19J2744S8/NL,T,F,T,T,F,Approved
26684000060,MI25343,26684,Straight  Through Process,APRV,Married,Female,34,GRADUATE,RENTED-PENTHOUSE,KOLKATTA,WEST BENGAL,700056,SALARIED,EXIST,35,32321,15000,10,Self Owned,REF - DC,HAIER,HRD-1954BR-R,T,F,F,T,F,Approved
25961000132,AY64484,25961,Straight  Through Process,INV_GNR,Married,Male,57,GRADUATE,OWNED-BUNGLOW,AHMEDABAD,GUJARAT,380050,SELF-EMPLOYED,EXIST,13,28990,28990,10,Self Owned,AIR CONDITIONER,LLOYD,LS24A5LX 5 STAR 2.0 TON,F,F,T,T,F,Approved
27765000055,YC71787,27765,Under.Writer,DCLN,Married,Male,28,GRADUATE,RENTED-ROWHOUSE,RAIPUR,CHHATTISGARH,492001,SALARIED,Pan Not Submitted,13,32321,20000,12,Self Owned,REF - DC,SAMSUNG,RR2115CCASA/TL,F,F,T,F,F,Declined
28426000010,BB76351,28426,Straight  Through Process,INV_GNR,Married,Male,26,GRADUATE,PARENT OWNED-HOUSE,SURAT,GUJARAT,395008,SALARIED,EXIST,13,20000,20000,10,Parent Owned,PANEL - LED,INTEX,LED TV-3219,F,F,T,T,F,Approved
26401000143,KS67767,26401,Straight  Through Process,LOS_DISB,Married,Male,34,UNDER GRADUATE,PARENT OWNED-HOUSE,PIPLAG,GUJARAT,387355,SALARIED,EXIST,78,28100,28100,12,Parent Owned,REF-FF HOME,SAMSUNG,RT28K3753BS/HL,F,F,T,T,F,Approved
27849000045,SA37581,27849,Under.Writer,DCLN,Married,Male,46,OTHERS,OWNED-ROWHOUSE,DELHI,DELHI,110040,SELF-EMPLOYED,EXIST,58,32321,18800,12,Self Owned,REFRIGERATORS,GODREJ,RB EON NXW 380 SD COSMOS,T,F,F,T,F,Declined
27484000006,VS83999,27484,Straight  Through Process,PD_DE,Married,Male,33,GRADUATE,RENTED-FLAT,KOLKATTA,WEST BENGAL,700025,SALARIED,Pan Not Submitted,13,32321,40000,12,Self Owned,REF-FSR,SAMSUNG,RH80J81323M/TL,F,F,T,F,F,Declined
25878001143,RM15589,25878,Straight  Through Process,PD_DE,Married,Male,51,POST-GRADUATE,OWNED-BUNGLOW,KANYAKUMARI,TAMIL NADU,629810,SALARIED,Pan Not Submitted,78,32321,20000,18,Self Owned,PANEL - LED,SONY,KDL-24P413D,F,F,T,F,F,Declined
25052001412,SR83420,25052,Under.Writer,DCLN,Single,Male,26,GRADUATE,RENTED-ROWHOUSE,RASIPURAM,TAMIL NADU,637408,SELF-EMPLOYED,Pan Not Submitted,13,32321,30000,12,Self Owned,REFRIGERATORS,WHIRLPOOL,REFRIGERATORS VANILLA,F,F,T,F,F,Declined
26397000097,BP82710,26397,Straight  Through Process,LOS_DISB,Married,Male,30,OTHERS,OWNED-BUNGLOW,AHMEDABAD,GUJARAT,382345,SELF-EMPLOYED,EXIST,115,13500,13500,10,Spouse Owned,REF - DC,SAMSUNG,RR19J2744SZ/NL,F,F,T,T,F,Approved
